Timestamp,EventType,Severity,Location,TargetSector,ThreatActor,ImpactScore,Date,Hour,DayOfWeek,Month,Quarter,Year,CumulativeImpact,Latitude,Longitude
2024-09-10 14:00:00,Physical Intrusion,Medium,North America,Healthcare,Hacktivist,89,2024-09-10,14,Tuesday,2024-09,2024Q3,2024,306343,42.00323385571801,-106.56658795742963
2024-09-10 15:00:00,Insider Threat,Medium,Europe,Finance,Unknown,82,2024-09-10,15,Tuesday,2024-09,2024Q3,2024,306425,53.983217538562165,13.74027312147329
2024-09-10 16:00:00,Social Engineering,Critical,Australia,Healthcare,Hacktivist,84,2024-09-10,16,Tuesday,2024-09,2024Q3,2024,306509,-22.37974254041641,132.32589716959433
2024-09-10 17:00:00,Insider Threat,Medium,North America,Energy,Insider,92,2024-09-10,17,Tuesday,2024-09,2024Q3,2024,306601,34.49366468335036,-102.72113588118683
2024-09-10 18:00:00,Cyber Attack,Medium,Africa,Healthcare,Insider,8,2024-09-10,18,Tuesday,2024-09,2024Q3,2024,306609,1.906907450890666,14.179770474042341
2024-09-10 19:00:00,Cyber Attack,High,Asia,Technology,Hacktivist,5,2024-09-10,19,Tuesday,2024-09,2024Q3,2024,306614,35.059363052453584,105.92022551251786
2024-09-10 20:00:00,Physical Intrusion,Low,South America,Manufacturing,Nation State,85,2024-09-10,20,Tuesday,2024-09,2024Q3,2024,306699,-17.824150747371668,-64.23521742622998
2024-09-10 21:00:00,Data Breach,Medium,Asia,Energy,Insider,20,2024-09-10,21,Tuesday,2024-09,2024Q3,2024,306719,35.06097824950248,104.73613093282432
2024-09-10 22:00:00,Physical Intrusion,Critical,North America,Finance,Organized Crime,44,2024-09-10,22,Tuesday,2024-09,2024Q3,2024,306763,41.78632568213777,-101.6344032491965
2024-09-10 23:00:00,Data Breach,Medium,Australia,Manufacturing,Nation State,80,2024-09-10,23,Tuesday,2024-09,2024Q3,2024,306843,-26.00923033286802,129.87702645766333
2024-09-11 00:00:00,Insider Threat,High,North America,Government,Hacktivist,58,2024-09-11,0,Wednesday,2024-09,2024Q3,2024,306901,44.958966940754294,-101.94294094398126
2024-09-11 01:00:00,Cyber Attack,Medium,Africa,Manufacturing,Nation State,20,2024-09-11,1,Wednesday,2024-09,2024Q3,2024,306921,1.7059205086035685,17.047346847271918
2024-09-11 02:00:00,Data Breach,High,Asia,Energy,Organized Crime,89,2024-09-11,2,Wednesday,2024-09,2024Q3,2024,307010,39.37094972105953,109.85165466015627
2024-09-11 03:00:00,Insider Threat,Critical,Africa,Manufacturing,Insider,71,2024-09-11,3,Wednesday,2024-09,2024Q3,2024,307081,6.282438438166058,25.68396859714418
2024-09-11 04:00:00,Cyber Attack,Low,Africa,Manufacturing,Insider,89,2024-09-11,4,Wednesday,2024-09,2024Q3,2024,307170,-1.9788727489590239,13.403808707718344
2024-09-11 05:00:00,Data Breach,Low,South America,Technology,Insider,100,2024-09-11,5,Wednesday,2024-09,2024Q3,2024,307270,-17.22355074409728,-59.03244747326255
2024-09-11 06:00:00,Physical Intrusion,Medium,Africa,Healthcare,Organized Crime,74,2024-09-11,6,Wednesday,2024-09,2024Q3,2024,307344,5.783849437216922,18.599316880704183
2024-09-11 07:00:00,Physical Intrusion,High,Africa,Manufacturing,Nation State,40,2024-09-11,7,Wednesday,2024-09,2024Q3,2024,307384,-3.8478049261214355,15.604132984263263
2024-09-11 08:00:00,Physical Intrusion,Low,South America,Finance,Hacktivist,16,2024-09-11,8,Wednesday,2024-09,2024Q3,2024,307400,-15.491514634482401,-59.27122757644967
2024-09-11 09:00:00,Insider Threat,Low,Europe,Finance,Hacktivist,4,2024-09-11,9,Wednesday,2024-09,2024Q3,2024,307404,47.563056851302214,12.345274560770802
2024-09-11 10:00:00,Physical Intrusion,Low,Europe,Technology,Nation State,10,2024-09-11,10,Wednesday,2024-09,2024Q3,2024,307414,45.04628958470597,-3.309338725065629
2024-09-11 11:00:00,Social Engineering,Critical,Australia,Manufacturing,Insider,51,2024-09-11,11,Wednesday,2024-09,2024Q3,2024,307465,-22.510348020721842,140.02364693908268
2024-09-11 12:00:00,Cyber Attack,Medium,South America,Manufacturing,Hacktivist,48,2024-09-11,12,Wednesday,2024-09,2024Q3,2024,307513,-16.3377239860982,-56.44547597199287
2024-09-11 13:00:00,Insider Threat,Medium,Australia,Technology,Insider,95,2024-09-11,13,Wednesday,2024-09,2024Q3,2024,307608,-29.637262369624153,134.86842387834767
2024-09-11 14:00:00,Physical Intrusion,Low,Australia,Energy,Unknown,76,2024-09-11,14,Wednesday,2024-09,2024Q3,2024,307684,-20.37405956164615,130.6107816996433
2024-09-11 15:00:00,Cyber Attack,Low,Africa,Government,Unknown,20,2024-09-11,15,Wednesday,2024-09,2024Q3,2024,307704,-6.622354515490933,22.4471310492939
2024-09-11 16:00:00,Data Breach,Low,Australia,Government,Hacktivist,32,2024-09-11,16,Wednesday,2024-09,2024Q3,2024,307736,-25.73876881067716,131.72553930064396
2024-09-11 17:00:00,Physical Intrusion,Low,North America,Healthcare,Nation State,66,2024-09-11,17,Wednesday,2024-09,2024Q3,2024,307802,44.45162093783108,-93.65031615380397
2024-09-11 18:00:00,Cyber Attack,Critical,Asia,Finance,Nation State,60,2024-09-11,18,Wednesday,2024-09,2024Q3,2024,307862,39.575186366603866,109.48943033280038
2024-09-11 19:00:00,Social Engineering,Critical,North America,Energy,Nation State,11,2024-09-11,19,Wednesday,2024-09,2024Q3,2024,307873,42.13763003060444,-99.90218842273879
2024-09-11 20:00:00,Data Breach,Low,North America,Finance,Insider,20,2024-09-11,20,Wednesday,2024-09,2024Q3,2024,307893,35.5996117116592,-104.02634774148767
2024-09-11 21:00:00,Social Engineering,Low,Africa,Energy,Unknown,23,2024-09-11,21,Wednesday,2024-09,2024Q3,2024,307916,0.8027219419542831,22.481130328290693
2024-09-11 22:00:00,Cyber Attack,Low,Asia,Technology,Insider,77,2024-09-11,22,Wednesday,2024-09,2024Q3,2024,307993,36.77817053817526,108.96090489018738
2024-09-11 23:00:00,Social Engineering,Medium,Australia,Healthcare,Organized Crime,35,2024-09-11,23,Wednesday,2024-09,2024Q3,2024,308028,-27.20921935958458,133.3288601191508
2024-09-12 00:00:00,Cyber Attack,Low,Asia,Technology,Organized Crime,17,2024-09-12,0,Thursday,2024-09,2024Q3,2024,308045,36.88297304750229,107.05696087973348
2024-09-12 01:00:00,Cyber Attack,Low,Australia,Finance,Hacktivist,10,2024-09-12,1,Thursday,2024-09,2024Q3,2024,308055,-32.388736130933225,132.59988706580066
2024-09-12 02:00:00,Social Engineering,Low,Europe,Healthcare,Organized Crime,38,2024-09-12,2,Thursday,2024-09,2024Q3,2024,308093,41.23298232533901,1.2899430476064744
2024-09-12 03:00:00,Cyber Attack,High,South America,Manufacturing,Nation State,78,2024-09-12,3,Thursday,2024-09,2024Q3,2024,308171,-18.211021348693706,-68.31483235454748
2024-09-12 04:00:00,Physical Intrusion,High,Africa,Energy,Hacktivist,83,2024-09-12,4,Thursday,2024-09,2024Q3,2024,308254,3.4655275777055303,20.780267364687163
2024-09-12 05:00:00,Cyber Attack,Medium,Australia,Energy,Unknown,32,2024-09-12,5,Thursday,2024-09,2024Q3,2024,308286,-20.698865121504582,142.6161206466888
2024-09-12 06:00:00,Insider Threat,Low,Australia,Healthcare,Unknown,54,2024-09-12,6,Thursday,2024-09,2024Q3,2024,308340,-31.39601095129564,130.16414906859455
2024-09-12 07:00:00,Cyber Attack,Critical,Asia,Technology,Organized Crime,97,2024-09-12,7,Thursday,2024-09,2024Q3,2024,308437,42.339386386154985,100.9761332428689
2024-09-12 08:00:00,Insider Threat,Critical,Africa,Healthcare,Organized Crime,57,2024-09-12,8,Thursday,2024-09,2024Q3,2024,308494,0.4499300526217832,21.501809284642377
2024-09-12 09:00:00,Cyber Attack,Low,Australia,Technology,Unknown,89,2024-09-12,9,Thursday,2024-09,2024Q3,2024,308583,-32.74266127156516,135.18449276920035
2024-09-12 10:00:00,Cyber Attack,Low,Europe,Healthcare,Organized Crime,25,2024-09-12,10,Thursday,2024-09,2024Q3,2024,308608,51.517867028135505,11.428134657487211
2024-09-12 11:00:00,Social Engineering,Medium,North America,Technology,Organized Crime,14,2024-09-12,11,Thursday,2024-09,2024Q3,2024,308622,46.36122443360077,-97.41063175013142
2024-09-12 12:00:00,Physical Intrusion,Low,Australia,Government,Insider,45,2024-09-12,12,Thursday,2024-09,2024Q3,2024,308667,-27.423774277484537,134.9089068119463
2024-09-12 13:00:00,Physical Intrusion,Medium,Asia,Healthcare,Unknown,44,2024-09-12,13,Thursday,2024-09,2024Q3,2024,308711,39.885418316809975,105.68411572352655
2024-09-12 14:00:00,Data Breach,Medium,Europe,Technology,Unknown,38,2024-09-12,14,Thursday,2024-09,2024Q3,2024,308749,57.211848697962786,4.365985941916336
2024-09-12 15:00:00,Social Engineering,Medium,Africa,Manufacturing,Organized Crime,36,2024-09-12,15,Thursday,2024-09,2024Q3,2024,308785,0.20255412116379046,17.908849859942748
2024-09-12 16:00:00,Social Engineering,Low,Australia,Finance,Nation State,88,2024-09-12,16,Thursday,2024-09,2024Q3,2024,308873,-28.72601431523962,141.31044813397463
2024-09-12 17:00:00,Physical Intrusion,Medium,Europe,Finance,Insider,39,2024-09-12,17,Thursday,2024-09,2024Q3,2024,308912,55.85171767096564,12.356837255996025
2024-09-12 18:00:00,Social Engineering,Critical,Europe,Healthcare,Nation State,39,2024-09-12,18,Thursday,2024-09,2024Q3,2024,308951,55.83401183850474,11.39524901433938
2024-09-12 19:00:00,Physical Intrusion,Low,Europe,Healthcare,Organized Crime,13,2024-09-12,19,Thursday,2024-09,2024Q3,2024,308964,43.70809410367012,5.63791032726292
2024-09-12 20:00:00,Social Engineering,Medium,Europe,Energy,Unknown,66,2024-09-12,20,Thursday,2024-09,2024Q3,2024,309030,49.49125447161422,5.978607617861634
2024-09-12 21:00:00,Cyber Attack,Low,Europe,Technology,Nation State,34,2024-09-12,21,Thursday,2024-09,2024Q3,2024,309064,53.60411238941796,4.628207157145169
2024-09-12 22:00:00,Physical Intrusion,Low,Europe,Healthcare,Hacktivist,15,2024-09-12,22,Thursday,2024-09,2024Q3,2024,309079,53.88081709012502,0.8241501940930345
2024-09-12 23:00:00,Physical Intrusion,Medium,South America,Finance,Nation State,58,2024-09-12,23,Thursday,2024-09,2024Q3,2024,309137,-16.445970924016663,-61.345590817334326
2024-09-13 00:00:00,Insider Threat,Low,Africa,Finance,Unknown,59,2024-09-13,0,Friday,2024-09,2024Q3,2024,309196,-4.793135570943383,18.052274976097266
2024-09-13 01:00:00,Social Engineering,Low,North America,Finance,Organized Crime,66,2024-09-13,1,Friday,2024-09,2024Q3,2024,309262,47.85339193251447,-99.07598131081943
2024-09-13 02:00:00,Social Engineering,Low,Africa,Technology,Nation State,52,2024-09-13,2,Friday,2024-09,2024Q3,2024,309314,0.4468638311034685,25.178916859431048
2024-09-13 03:00:00,Physical Intrusion,Medium,Asia,Government,Organized Crime,89,2024-09-13,3,Friday,2024-09,2024Q3,2024,309403,34.10678635685235,101.86781873657372
2024-09-13 04:00:00,Cyber Attack,High,Asia,Healthcare,Insider,69,2024-09-13,4,Friday,2024-09,2024Q3,2024,309472,32.05882731944961,111.24550612278614
2024-09-13 05:00:00,Cyber Attack,Low,Africa,Government,Hacktivist,98,2024-09-13,5,Friday,2024-09,2024Q3,2024,309570,-1.0075737687085586,22.572733248941493
2024-09-13 06:00:00,Cyber Attack,Medium,Europe,Technology,Unknown,5,2024-09-13,6,Friday,2024-09,2024Q3,2024,309575,42.12679691057211,17.109811583578285
2024-09-13 07:00:00,Social Engineering,Low,South America,Manufacturing,Unknown,43,2024-09-13,7,Friday,2024-09,2024Q3,2024,309618,-10.005033296580807,-65.69641906677879
2024-09-13 08:00:00,Insider Threat,Medium,North America,Healthcare,Organized Crime,8,2024-09-13,8,Friday,2024-09,2024Q3,2024,309626,38.64564262966295,-94.13552258018986
2024-09-13 09:00:00,Physical Intrusion,Medium,Australia,Energy,Hacktivist,78,2024-09-13,9,Friday,2024-09,2024Q3,2024,309704,-35.50355218036148,131.6265425402792
2024-09-13 10:00:00,Data Breach,Medium,Australia,Healthcare,Unknown,93,2024-09-13,10,Friday,2024-09,2024Q3,2024,309797,-29.92420784750182,131.02302021069085
2024-09-13 11:00:00,Insider Threat,Critical,Europe,Healthcare,Nation State,94,2024-09-13,11,Friday,2024-09,2024Q3,2024,309891,54.78782690013103,9.70481209531284
2024-09-13 12:00:00,Data Breach,Critical,Africa,Healthcare,Unknown,63,2024-09-13,12,Friday,2024-09,2024Q3,2024,309954,-0.7112676907574083,15.75737408880067
2024-09-13 13:00:00,Insider Threat,Low,Australia,Healthcare,Nation State,68,2024-09-13,13,Friday,2024-09,2024Q3,2024,310022,-28.94392955465421,137.1461870520492
2024-09-13 14:00:00,Cyber Attack,High,Africa,Manufacturing,Unknown,35,2024-09-13,14,Friday,2024-09,2024Q3,2024,310057,0.6619565778493395,24.20538192751656
2024-09-13 15:00:00,Social Engineering,Low,South America,Healthcare,Nation State,71,2024-09-13,15,Friday,2024-09,2024Q3,2024,310128,-16.493497588452353,-57.53059177625806
2024-09-13 16:00:00,Data Breach,Critical,South America,Technology,Insider,90,2024-09-13,16,Friday,2024-09,2024Q3,2024,310218,-14.447614921181474,-60.28160997926975
2024-09-13 17:00:00,Insider Threat,Low,Africa,Healthcare,Organized Crime,32,2024-09-13,17,Friday,2024-09,2024Q3,2024,310250,1.5978908067107156,25.897506070922425
2024-09-13 18:00:00,Social Engineering,Low,Europe,Manufacturing,Insider,97,2024-09-13,18,Friday,2024-09,2024Q3,2024,310347,45.918237320420396,12.14191230570193
2024-09-13 19:00:00,Data Breach,Low,Europe,Technology,Nation State,24,2024-09-13,19,Friday,2024-09,2024Q3,2024,310371,47.11966774556804,9.274098562663685
2024-09-13 20:00:00,Physical Intrusion,Low,Europe,Healthcare,Organized Crime,50,2024-09-13,20,Friday,2024-09,2024Q3,2024,310421,46.327936881170196,9.361880324885778
2024-09-13 21:00:00,Insider Threat,High,Australia,Healthcare,Hacktivist,59,2024-09-13,21,Friday,2024-09,2024Q3,2024,310480,-28.524679779234056,130.57882872175918
2024-09-13 22:00:00,Physical Intrusion,Critical,North America,Technology,Nation State,65,2024-09-13,22,Friday,2024-09,2024Q3,2024,310545,36.86010839883496,-104.82035630579301
2024-09-13 23:00:00,Cyber Attack,Medium,North America,Healthcare,Unknown,93,2024-09-13,23,Friday,2024-09,2024Q3,2024,310638,38.54824982506911,-102.27465415139693
2024-09-14 00:00:00,Physical Intrusion,High,Europe,Manufacturing,Unknown,38,2024-09-14,0,Saturday,2024-09,2024Q3,2024,310676,46.96086334817345,4.73615757491128
2024-09-14 01:00:00,Physical Intrusion,High,Africa,Finance,Hacktivist,38,2024-09-14,1,Saturday,2024-09,2024Q3,2024,310714,0.7994407759576689,14.249437552135888
2024-09-14 02:00:00,Insider Threat,Low,South America,Healthcare,Insider,21,2024-09-14,2,Saturday,2024-09,2024Q3,2024,310735,-16.56818586589868,-64.58492898799801
2024-09-14 03:00:00,Cyber Attack,Low,Asia,Energy,Nation State,23,2024-09-14,3,Saturday,2024-09,2024Q3,2024,310758,31.467132629061233,110.3737896423779
2024-09-14 04:00:00,Physical Intrusion,Low,South America,Technology,Unknown,46,2024-09-14,4,Saturday,2024-09,2024Q3,2024,310804,-24.6276453829926,-64.04283211384775
2024-09-14 05:00:00,Social Engineering,Low,South America,Manufacturing,Organized Crime,69,2024-09-14,5,Saturday,2024-09,2024Q3,2024,310873,-19.515603098114994,-55.87572857681559
2024-09-14 06:00:00,Data Breach,Low,Asia,Healthcare,Hacktivist,30,2024-09-14,6,Saturday,2024-09,2024Q3,2024,310903,33.17736094344128,101.7984105502007
2024-09-14 07:00:00,Physical Intrusion,Low,Europe,Healthcare,Insider,40,2024-09-14,7,Saturday,2024-09,2024Q3,2024,310943,54.78797032257583,10.946946279286712
2024-09-14 08:00:00,Cyber Attack,Low,South America,Technology,Insider,82,2024-09-14,8,Saturday,2024-09,2024Q3,2024,311025,-15.349791333802507,-64.06940531708496
2024-09-14 09:00:00,Physical Intrusion,Low,Asia,Government,Organized Crime,70,2024-09-14,9,Saturday,2024-09,2024Q3,2024,311095,27.43337710063574,105.98074802826915
2024-09-14 10:00:00,Data Breach,Critical,Australia,Manufacturing,Organized Crime,69,2024-09-14,10,Saturday,2024-09,2024Q3,2024,311164,-24.510123914679546,146.38794030660995
2024-09-14 11:00:00,Cyber Attack,Low,Africa,Manufacturing,Hacktivist,42,2024-09-14,11,Saturday,2024-09,2024Q3,2024,311206,-2.262629279786002,16.51095847091933
2024-09-14 12:00:00,Insider Threat,Medium,Africa,Finance,Organized Crime,18,2024-09-14,12,Saturday,2024-09,2024Q3,2024,311224,2.854878956727578,18.531612892247736
2024-09-14 13:00:00,Cyber Attack,Medium,Africa,Finance,Unknown,59,2024-09-14,13,Saturday,2024-09,2024Q3,2024,311283,-7.312199658743863,14.062233168661317
2024-09-14 14:00:00,Insider Threat,Medium,Europe,Healthcare,Insider,13,2024-09-14,14,Saturday,2024-09,2024Q3,2024,311296,56.05588484349724,15.497415525441536
2024-09-14 15:00:00,Cyber Attack,Low,South America,Technology,Organized Crime,84,2024-09-14,15,Saturday,2024-09,2024Q3,2024,311380,-12.764958651544248,-53.70470549406648
2024-09-14 16:00:00,Data Breach,Low,South America,Energy,Nation State,21,2024-09-14,16,Saturday,2024-09,2024Q3,2024,311401,-16.04416763255648,-64.66032153710317
2024-09-14 17:00:00,Data Breach,Low,North America,Healthcare,Organized Crime,68,2024-09-14,17,Saturday,2024-09,2024Q3,2024,311469,32.28077398876235,-100.78580876026945
2024-09-14 18:00:00,Cyber Attack,Low,Africa,Finance,Insider,77,2024-09-14,18,Saturday,2024-09,2024Q3,2024,311546,-7.30468565310153,22.10361478786473
2024-09-14 19:00:00,Physical Intrusion,Low,Europe,Healthcare,Unknown,82,2024-09-14,19,Saturday,2024-09,2024Q3,2024,311628,53.42688569390645,10.335871857623108
2024-09-14 20:00:00,Data Breach,Medium,Asia,Technology,Organized Crime,77,2024-09-14,20,Saturday,2024-09,2024Q3,2024,311705,39.015959573514536,100.37432901563434
2024-09-14 21:00:00,Insider Threat,Medium,Europe,Manufacturing,Unknown,77,2024-09-14,21,Saturday,2024-09,2024Q3,2024,311782,55.20795959213953,5.167008137092561
2024-09-14 22:00:00,Insider Threat,Medium,South America,Manufacturing,Nation State,61,2024-09-14,22,Saturday,2024-09,2024Q3,2024,311843,-6.663648908343859,-66.15882359892727
2024-09-14 23:00:00,Social Engineering,Medium,Africa,Manufacturing,Insider,99,2024-09-14,23,Saturday,2024-09,2024Q3,2024,311942,3.7457521192902115,25.122235916546025
2024-09-15 00:00:00,Insider Threat,Low,North America,Manufacturing,Hacktivist,38,2024-09-15,0,Sunday,2024-09,2024Q3,2024,311980,42.03748015399726,-96.68259043543351
2024-09-15 01:00:00,Social Engineering,High,Australia,Energy,Insider,40,2024-09-15,1,Sunday,2024-09,2024Q3,2024,312020,-13.057702159200664,143.3418607549223
2024-09-15 02:00:00,Cyber Attack,Low,Europe,Government,Hacktivist,27,2024-09-15,2,Sunday,2024-09,2024Q3,2024,312047,47.27270122355485,4.959720525797947
2024-09-15 03:00:00,Cyber Attack,High,North America,Energy,Hacktivist,58,2024-09-15,3,Sunday,2024-09,2024Q3,2024,312105,39.49655451764744,-98.50205533930765
2024-09-15 04:00:00,Cyber Attack,High,South America,Healthcare,Insider,90,2024-09-15,4,Sunday,2024-09,2024Q3,2024,312195,-22.706330622822467,-59.31944930995938
2024-09-15 05:00:00,Physical Intrusion,Medium,Asia,Finance,Hacktivist,76,2024-09-15,5,Sunday,2024-09,2024Q3,2024,312271,38.122407307979365,106.856776160943
2024-09-15 06:00:00,Physical Intrusion,Low,Europe,Technology,Unknown,66,2024-09-15,6,Sunday,2024-09,2024Q3,2024,312337,48.98273959039665,13.048057428515978
2024-09-15 07:00:00,Social Engineering,Medium,Australia,Healthcare,Nation State,43,2024-09-15,7,Sunday,2024-09,2024Q3,2024,312380,-28.10079946057448,150.98595442656398
2024-09-15 08:00:00,Insider Threat,Low,South America,Government,Organized Crime,20,2024-09-15,8,Sunday,2024-09,2024Q3,2024,312400,-17.997004632608324,-44.208832861422685
2024-09-15 09:00:00,Insider Threat,Low,Africa,Technology,Hacktivist,35,2024-09-15,9,Sunday,2024-09,2024Q3,2024,312435,-3.9749348085479186,21.795992746526736
2024-09-15 10:00:00,Cyber Attack,Low,Europe,Technology,Hacktivist,55,2024-09-15,10,Sunday,2024-09,2024Q3,2024,312490,49.15532845638795,18.074344625365924
2024-09-15 11:00:00,Data Breach,Low,North America,Technology,Insider,74,2024-09-15,11,Sunday,2024-09,2024Q3,2024,312564,32.79084798927253,-104.30801434911795
2024-09-15 12:00:00,Physical Intrusion,Medium,Europe,Healthcare,Unknown,72,2024-09-15,12,Sunday,2024-09,2024Q3,2024,312636,43.24121337985865,9.503106715855866
2024-09-15 13:00:00,Physical Intrusion,High,South America,Government,Organized Crime,40,2024-09-15,13,Sunday,2024-09,2024Q3,2024,312676,-20.535784584208113,-63.98678005910308
2024-09-15 14:00:00,Cyber Attack,Low,South America,Healthcare,Hacktivist,46,2024-09-15,14,Sunday,2024-09,2024Q3,2024,312722,-18.100536665578893,-58.73942721982718
2024-09-15 15:00:00,Physical Intrusion,Critical,North America,Technology,Unknown,100,2024-09-15,15,Sunday,2024-09,2024Q3,2024,312822,37.68016252397733,-97.37102780116813
2024-09-15 16:00:00,Cyber Attack,Critical,Australia,Technology,Organized Crime,95,2024-09-15,16,Sunday,2024-09,2024Q3,2024,312917,-35.244336813380265,146.49659272816484
2024-09-15 17:00:00,Social Engineering,Critical,South America,Finance,Insider,79,2024-09-15,17,Sunday,2024-09,2024Q3,2024,312996,-17.575788512249876,-64.65679833879639
2024-09-15 18:00:00,Insider Threat,High,Europe,Energy,Hacktivist,42,2024-09-15,18,Sunday,2024-09,2024Q3,2024,313038,45.79370948960762,16.630765714697148
2024-09-15 19:00:00,Data Breach,Low,Australia,Healthcare,Insider,18,2024-09-15,19,Sunday,2024-09,2024Q3,2024,313056,-21.08617655039632,132.93296747468295
2024-09-15 20:00:00,Insider Threat,Low,North America,Government,Insider,15,2024-09-15,20,Sunday,2024-09,2024Q3,2024,313071,35.5000737031014,-102.79066918410008
2024-09-15 21:00:00,Insider Threat,Medium,South America,Technology,Hacktivist,83,2024-09-15,21,Sunday,2024-09,2024Q3,2024,313154,-9.980124997746046,-61.17753197066703
2024-09-15 22:00:00,Social Engineering,Medium,South America,Healthcare,Unknown,88,2024-09-15,22,Sunday,2024-09,2024Q3,2024,313242,-6.290584924871572,-50.09658421994483
2024-09-15 23:00:00,Physical Intrusion,High,Europe,Energy,Unknown,99,2024-09-15,23,Sunday,2024-09,2024Q3,2024,313341,55.83408879962702,0.19481737333432925
2024-09-16 00:00:00,Data Breach,Critical,South America,Healthcare,Insider,66,2024-09-16,0,Monday,2024-09,2024Q3,2024,313407,-19.908723827676475,-57.73887408791417
2024-09-16 01:00:00,Physical Intrusion,Medium,Europe,Energy,Insider,13,2024-09-16,1,Monday,2024-09,2024Q3,2024,313420,52.59725541485093,15.630373321088488
2024-09-16 02:00:00,Insider Threat,Low,Africa,Healthcare,Nation State,57,2024-09-16,2,Monday,2024-09,2024Q3,2024,313477,-4.822693944859196,15.164226280402701
2024-09-16 03:00:00,Cyber Attack,Low,Australia,Finance,Organized Crime,9,2024-09-16,3,Monday,2024-09,2024Q3,2024,313486,-29.127535658130547,137.66596539974478
2024-09-16 04:00:00,Insider Threat,Low,Europe,Healthcare,Insider,99,2024-09-16,4,Monday,2024-09,2024Q3,2024,313585,46.208110571447776,6.383168889713128
2024-09-16 05:00:00,Physical Intrusion,Medium,Asia,Manufacturing,Insider,66,2024-09-16,5,Monday,2024-09,2024Q3,2024,313651,35.680705735790866,114.81417597398868
2024-09-16 06:00:00,Insider Threat,Medium,South America,Finance,Organized Crime,16,2024-09-16,6,Monday,2024-09,2024Q3,2024,313667,-19.369665985709155,-66.44444579627266
2024-09-16 07:00:00,Cyber Attack,High,Africa,Energy,Hacktivist,100,2024-09-16,7,Monday,2024-09,2024Q3,2024,313767,0.1933774974943579,22.896084775710314
2024-09-16 08:00:00,Social Engineering,Medium,Australia,Technology,Unknown,2,2024-09-16,8,Monday,2024-09,2024Q3,2024,313769,-18.687655073693588,132.83866883561774
2024-09-16 09:00:00,Physical Intrusion,Critical,North America,Technology,Hacktivist,16,2024-09-16,9,Monday,2024-09,2024Q3,2024,313785,34.49102715953124,-100.69807552702576
2024-09-16 10:00:00,Insider Threat,Medium,Asia,Healthcare,Organized Crime,72,2024-09-16,10,Monday,2024-09,2024Q3,2024,313857,26.959161368695867,103.5554003619
2024-09-16 11:00:00,Physical Intrusion,High,North America,Government,Organized Crime,1,2024-09-16,11,Monday,2024-09,2024Q3,2024,313858,36.799307058528335,-94.44947133762028
2024-09-16 12:00:00,Social Engineering,Low,Asia,Healthcare,Nation State,82,2024-09-16,12,Monday,2024-09,2024Q3,2024,313940,42.13993960149219,105.97464828126382
2024-09-16 13:00:00,Insider Threat,High,Africa,Finance,Nation State,26,2024-09-16,13,Monday,2024-09,2024Q3,2024,313966,3.4428613389919187,12.970481878641781
2024-09-16 14:00:00,Insider Threat,Medium,Australia,Finance,Unknown,44,2024-09-16,14,Monday,2024-09,2024Q3,2024,314010,-29.27272811322596,136.90726924112337
2024-09-16 15:00:00,Physical Intrusion,Low,Africa,Energy,Insider,5,2024-09-16,15,Monday,2024-09,2024Q3,2024,314015,-5.227274833535787,21.408887054690876
2024-09-16 16:00:00,Physical Intrusion,Low,Africa,Healthcare,Organized Crime,21,2024-09-16,16,Monday,2024-09,2024Q3,2024,314036,1.618307444132987,25.260257770481413
2024-09-16 17:00:00,Cyber Attack,Critical,Asia,Energy,Nation State,35,2024-09-16,17,Monday,2024-09,2024Q3,2024,314071,35.488020934465716,106.74224478617909
2024-09-16 18:00:00,Social Engineering,Low,Europe,Government,Hacktivist,92,2024-09-16,18,Monday,2024-09,2024Q3,2024,314163,53.1138723148464,2.4597309461039174
2024-09-16 19:00:00,Cyber Attack,Medium,Australia,Technology,Nation State,54,2024-09-16,19,Monday,2024-09,2024Q3,2024,314217,-30.776214956847987,140.944758059426
2024-09-16 20:00:00,Insider Threat,Low,North America,Technology,Hacktivist,90,2024-09-16,20,Monday,2024-09,2024Q3,2024,314307,39.580945230569185,-94.22740603077558
2024-09-16 21:00:00,Physical Intrusion,Medium,Europe,Healthcare,Nation State,96,2024-09-16,21,Monday,2024-09,2024Q3,2024,314403,54.47985590235898,12.680705333681775
2024-09-16 22:00:00,Insider Threat,High,Europe,Energy,Hacktivist,50,2024-09-16,22,Monday,2024-09,2024Q3,2024,314453,55.64315289298583,11.517393558688303
2024-09-16 23:00:00,Insider Threat,Low,South America,Energy,Nation State,44,2024-09-16,23,Monday,2024-09,2024Q3,2024,314497,-21.19386010295241,-58.06208712250549
2024-09-17 00:00:00,Data Breach,Medium,North America,Government,Nation State,85,2024-09-17,0,Tuesday,2024-09,2024Q3,2024,314582,39.57327181221067,-94.1551127530952
2024-09-17 01:00:00,Data Breach,Critical,Asia,Energy,Unknown,4,2024-09-17,1,Tuesday,2024-09,2024Q3,2024,314586,33.570136990392726,111.8760710298841
2024-09-17 02:00:00,Insider Threat,High,South America,Manufacturing,Insider,42,2024-09-17,2,Tuesday,2024-09,2024Q3,2024,314628,-19.184021202922935,-57.26410928031897
2024-09-17 03:00:00,Physical Intrusion,High,South America,Manufacturing,Organized Crime,41,2024-09-17,3,Tuesday,2024-09,2024Q3,2024,314669,-18.677275274312823,-56.75282047463423
